title,Class,label,raw
Timeline_of_British_history_(1700–1799),Stub,0,"This article presents a timeline of events in the history of the United Kingdom from 1700 AD until 1799 AD. For a narrative explaining the overall developments, see the related history of the British Isles.


== United Kingdom ==


=== England ===


=== Wales ===


== See also ==
Timeline of British history
History of the British Isles
History of the United Kingdom
History of England
History of Ireland
History of Northern Ireland
History of Scotland
History of Wales
History of the United Kingdom"
Thiladhunmathi,Stub,0,"Thiladhunmathi (also known as Boduthiladhunmathi) is the largest atoll in the Maldives, the Miladhunmadulu group is also naturally a part of Thiladhunmati Atoll, comprising the southern half of the atoll.
Administratively, Thiladhunmathi Atoll together with the Miladhunmadulu group consist of the administrative divisions of Haa Alif Atoll (North Thiladhunmathi), Haa Dhaalu Atoll (South Thiladhunmathi), Shaviyani Atoll (North Miladhunmadulu) and Noonu Atoll (South Miladhunmadulu)."
Vishanj,Stub,0,"Vishanj is a village in the former municipality of Gjerbës in Berat County, Albania. At the 2015 local government reform it became part of the municipality Skrapar.


== References =="
Conservation_headland,Stub,0,"A conservation headland is a strip along the edge of an agricultural field, where pesticides are sprayed only in a selective manner. This increases the number and type of weed and insect species present, and benefits the bird species that depend on them. The grey partridge is one such bird.
Conservation headlands were introduced in the 1980s by scientists working for Game & Wildlife Conservation Trust in Great Britain. Trials have taken place in southern Sweden.

See also: beetle bank


== External links ==
Game & Wildlife Conservation Trust information on Conservation Headlands
RSPB information on Conservation Headlands"
Mankralo,Stub,0,"Among the Gas of the Greater Accra Region, the mankralo is a person of high authority whose responsibilities include relaying information about happenings in the community to the people.  In Teshie, a Ga community, the mankralo is selected by the three ruling houses.  The position carries great prestige because of the opportunities that accompany it.


== References =="
Isumrud_Strait,Stub,0,"Isumrud Strait is the strait separating Karkar Island from mainland New Guinea in Madang Province, Papua New Guinea. It's 500 km from Port Moresby.


== See also ==
Isumrud Strait languages


== References =="
"Faridkot,_Pakpattan",Stub,0,"Faridkot is a Union Council in the Punjab province of Pakistan. It is located in eastern Punjab near to the Indian border, it is situated at 30°22'55N 73°33'15E with an altitude of 156 metres and lies to the north-east of the district capital - Pakpattan.


== References =="
Legare_Furniture,Stub,0,"Legare Furniture is a supplier of tool-free assembly furniture. The company is based in Fort Worth, Texas, USA, and was founded as Legare, L.P. (Limited Partners) in 2003 by Mike Markwardt, Brock Brandenberg and Howard Klion. Legare designs, imports and distributes its furniture throughout North America, Europe and Asia. The furniture is manufactured primarily in Southeast Asia and is sold through major retailers such as Pier 1, Walmart, Target, Sears, Kmart, Amazon, Staples, Costco, Conforama France, Bauhaus Germany, Mitre 10 New Zealand, TaoBao China, Sodimac South America and Ace Saudi Arabia. In January 2014, Legare, L.P. was purchased by the California holding company, Kittrich Corporation.


== External links ==
Official website"
Ward_End_Park,Stub,0,"Ward End Park is a Green Flag awarded public park located in Ward End, Birmingham.
The park covers an area of 54 acres and contains a historic mansion, the 18th century Ward End Park House.
Facilities include a fishing and boating lake, a basketball court and a tennis court.


== References =="
Goldberg_drum,Stub,0,"A Goldberg drum is a laboratory equipment used in the studies of aerosols. It was described by Leonard J. Goldberg from the Naval Biological Laboratory, School of Public Health, University of California, Berkeley, in 1958. It is used to contain airborne aerosols and particles.


== References =="
Strpačići,Stub,0,"Strpačići is a village in Višnjan municipality in Istria County, Croatia.


== Demographics ==
According to the 2021 census, its population was 31.


== References =="
"Howes,_Cambridgeshire",Stub,0,"Howes was a hamlet located on Huntingdon Road between Girton and Cambridge. It was known to have been in existence by 1219 and it began to decline in the mid-fifteenth century with there being no record of it after 1600. The word ""howe"" means barrow, and the hamlet's name may have been derived from several Romano-British burial mounds in the area, one of which was uncovered during construction of the Huntingdon Road turnpike in 1745.


== References =="
London_Image_Festival,Stub,0,"The London Image Festival (LIF) is an annual festival showing international photography and cinematography. The festival's open competition, which allows entries from photographers of any skill level, has a £1000 grand prize.


== References ==


== External links ==
Official website"
Rock_the_Coast,Stub,0,"Rock the Coast is a concert put on by Muskegon, Michigan-based Alive on the Lakeshore.  The event was presented for several years at the amusement park Michigan's Adventure.  As of 2017, Rock the Coast took place at Ottawa County Fairgrounds in Holland, Michigan. It features Christian artists, including Crowder, Hillsong Young & Free, Plumb, Josh Wilson, Audio Adrenaline, Roper, and Toby Mac. Rock the Coast is typically held in May. In the past, the concert has featured several acts, among those Kutless, Family Force Five, BarlowGirl, Hawk Nelson, Everlife, Fireflight, John Reuben, and Superchick.
The festival is a member of the Christian Festival Association.


== External links ==
Official Site
Page on Michigan's Adventure's website"
Diego_Nájera,Stub,0,"Diego Alejandro Nájera Quintero (born 11 December 1994) is a Mexican footballer who plays as a striker for CF Esperança d'Andorra.


== Early life ==
He joined the youth academy of Mexican side Tecos FC at the age of eight. He is a native of Guadalajara, Mexico.


== Club career ==
He started his career with Mexican side Tecos. He debuted for the club at the age of seventeen. In 2015, he signed for Andorran side Penya Encarnada d'Andorra. In 2016, he signed for Andorran side Encamp. In 2017, he signed for Andorran side UE Sant Julià. In 2018, he signed for Andorran side Santa Coloma. He played for the club in the UEFA Champion's League and UEFA Europa League. In 2021, he signed for Andorran side Engordany. In 2023, he signed for Andorran side CF Esperança d'Andorra.


== International career ==
He was considered to be naturalized to play for the Andorra national football team. He is also eligible to represent Mexico internationally, having been born in the country.


== References ==


== External links ==
Diego Nájera at Soccerway"
National_Forest_Week,Stub,0,"National Forest Week (French: Semaine nationale de l'arbre et des forêts) (including its Wednesday, which is known as National Tree Day), is a thematic week in Canada, held annually in September.
The week was first known as Forest Fire Prevention Week, established in 1920. It was renamed National Forest Week in 1967 to broaden the challenges facing Canada's forests. It was given national status through an Act of Parliament in 2011. Royal Galipeau, MP introduced a private member's motion in the House of Commons of Canada on March 2, 2011. It is co-sponsored by Tree Canada.


== References =="
Chalipa,Stub,0,"Chalipa (Persian: چلیپا, romanized: chalīpā, lit. 'cross') is a panel in the Nastaliq script. There are two important panels in the Nastaliq calligraphy: Chalipa and Siah Mashgh. Chalipa consists of four diagonal hemistiches of a poem, which has clearly a moral, ethic and poetic theme.


== References =="
GDP_density,Stub,0,"GDP density is a measure of economic activity by area. It is expressed as gross domestic product per square kilometer and can be calculated by multiplying GDP per capita of an area by the population density of that area. Amongst other uses it demonstrates the effects of geography on economy.


== GDP Density ==


=== What is GDP density ===
GDP density refers to the distribution or intensity of Gross Domestic Product (GDP) within a particular area or population. GDP density could be interpreted as a measure of economic activity or output relative to the size of a region or population, often expressed as GDP per capita or GDP per unit of area.


==== GDP per capita ====
The GDP per capita is a commonly utilized indicator to assess a nation's economic performance. It is calculated by dividing the total value of products and services produced in a nation during a given time period by the average population of that nation. This measure, which is frequently used to compare the economic success of various countries, sheds light on the average economic output per person in a specific nation. GDP per capita typically denotes a higher standard of life because it shows that the nation's citizens have more resources and GDP density


==== GDP per unit area ====
GDP per unit area refers to the geographical distribution of Gross Domestic Product within a country. It analyzes how economic output is spread across different regions, provinces, states, or territories within a nation. Understanding GDP geographic distribution is essential for policymakers, businesses, and researchers as it provides insights into regional disparities in economic development and helps identify areas that may require targeted interventions or investment. Policymakers can identify economically underperforming regions and may need to implement tailored policies to promote growth and development by analyzing the geographic distribution of GDP. By identifying the areas of concentrated economic activity, it also assists firms in making well-informed decisions regarding the allocation of resources and market prospects. Additionally, trends of urbanization, economic resiliency, and regional growth are studied by scholars using geographic GDP density data.


== Fluctuations in GDP density ==
Academic discussions have highlighted two significant reasons why typical households might not benefit proportionally from economic growth. These reasons revolve around discrepancies between GDP per capita and median household income, shedding light on challenges in accurately measuring and interpreting economic indicators. The first reason centers on differences in measurement between GDP per capita, derived from national accounts, and median household income, based on household surveys. Despite efforts by organizations like the OECD and EU to align income measures with national accounts concepts, disparities persist due to methodological variations and mismeasurement. Empirical studies reveal substantial disparities between mean per capita income from national accounts and household surveys across various countries. The second reason gaining attention is the widening income inequality, where a significant portion of national income growth concentrates at the top of the income distribution. This trend results in minimal increases in the median income. Empirical studies, primarily focused on countries like the USA and the UK, underscore the impact of income inequality on household income dynamics.


=== Effect on poverty levels ===
Geographical detectors have been used, especially in rural poverty contexts, to systematically measure the individual and interacting influences of numerous factors on changes in GDP density. This investigation has found the ideal qualities of important variables that support GDP density growth. Furthermore, a better comprehension of the GDP density differentiation mechanism in rural poverty has been gained. Sufficient reasons for changes in GDP density in rural poverty have been established, based on variables like elevation, average yearly temperature, land use, normalized differential vegetation index (NDVI), and distance to main roadways. Crucially, it has been noted that these impact factors have interactive impacts on GDP density, with synergistic effects frequently producing nonlinear consequences and mutual enhancement.


== References =="
Souarekh,Stub,0,"Souarekh is a town and commune in El Taref Province, Algeria.


== References =="
French_Shoes,Stub,0,"French Shoes was a shoe chain headquartered in Montreal, Quebec. It began in 1956, with its last location closing in the 1990s. 
French Shoes featured stylish and affordable women's shoes, growing to 30 locations throughout the provinces of Quebec and Ontario. 
The founder of French Shoes was Seymour (Sonny) Lubin (1932–2009) who was joined by Gerard Gingras in the early years of the chain. 
The company was sold in 1979 to Bata Shoes, entering into a higher grade of shoe market. However, the acquisition was not successful and the brand was sold again a few years to later to Calderone Shoes, a large Toronto shoe company. Calderone Shoes eventually fell on hard times, and the French Shoes legend and name died."
Melt-Freeze_Crust,Stub,0,"A Melt-Freeze Crust or Rain Crust is a discontinuity between snow layers which can lead to avalanches.  
The layer can be created in two ways:

A temperature high enough to allow surface snow to melt, creating a layer of melt water which may later re-freeze.
Rain falling and freezing on the surface of existing snow, also creating a frozen layer.
This layer is brittle, smooth and slippery, and does not bond with snow layers above it, allowing the overlying slab of snow to move down the mountain under gravity when disturbed or if the accumulated snowfall exceeds a critical mass. The initial slab may be as large as 10,000m² and 10 metres thick. 


== References =="
Sean_Burns_(administrator),Stub,0,"Sean Gilbert Peter Burns (1961 – 16 March 2023) was a British civil servant. He served as Administrator of Tristan da Cunha from 2010 to 2013, 2016 to 2020, and again from 2022 to 2023, when he died in office. Burns had previously served as Administrator of Ascension.
Burns had a stroke on 9 March 2023 and was admitted to Camogli Hospital in Edinburgh of the Seven Seas. He died on 16 March aboard RV Meteor while en route to Cape Town for further treatment.


== References =="
Conditional_text,Stub,0,"Conditional text is content within a document that is meant to appear in some renditions of the document, but not other renditions. 
For example, a writer can produce Macintosh and Windows versions of the same software manual by marking Macintosh-specific content as ""Macintosh only"" and Windows-specific content as ""Windows only."" Everything that is not marked for one platform or the other, appears in the manuals for both platforms.


== See also ==
Single-sourcing
Comparison of word processors"
Commission_of_Triers,Stub,0,"The Commission of Triers was a 38-member administrative commission established by Oliver Cromwell in 1654, during the early months of the Protectorate (1653–58), to assess the suitability of future parish ministers. The triers, and a related set of ""ejectors"" (whose role was to dismiss ministers and schoolmasters who were deemed unsuitable for office) were intended to be at the vanguard of Cromwell's reform of parish worship in England.
The commission was established by the Triers Ordinance. A further ordinance in August 1654 known as Gillespie's Charter extended the role of the triers to Scotland.


== References =="
Sur-Choc,Stub,0,"Sur-Choc is a music group from Côte d'Ivoire.
The Frères Gazeurs were originally four kids from the ghettos of Abidjan. They used a cappella singing, djembe and a bell to play ""ambiance facile"" (easy groove), a traditional-modern style. Since 1987, they have been playing under the name of Sur-Choc (over-shock): percussionist Henri-Jacques Kipré, two singers (Privat and Feu Sergent) and Dékiss, the group's leader and creator of the Gnakpa Gnakpa dance style. Between 1990 and 2002, the four chalked up six albums of Zouglou music, the pop style that grew from 'ambiance facile'.
In 2003, Sur-Choc released the album ""Magnum"". Their seventh album was accompanied by a new dance step called ""coupé-décalé"". The track ""Fou Ho"" was featured on the soundtrack of the FIFA Street 2005 game.


== References ==
 
Sur-Choc on Music Wire"
William_Louis_Walton,Stub,0,"William Louis Walton (1808?-4 May 1879) was a prolific English lithographer active in London in the nineteenth century.


== External links ==
Explore: W L Walton on the site artcollection.culture.gov.uk


== References =="
LA_10_FC,Stub,0,"LA 10 FC is an American soccer team playing in the United Premier Soccer League. The club is partly owned by former Italian international and World Cup winner Alessandro Del Piero, and the club name bears his jersey number. The club shares similar branding to another Del Piero enterprise, the ADP10 Football Academy based in Los Angeles. LA 10 won promotion to the 2019 UPSL SoCal North Division 1 after an unbeaten season in the 2018 UPSL SoCal North ""Championship Division"" (division 2).


== References ==


== External links ==
LA 10 FC Official Website
ADP10: Alessandro Del Piero Football Academies"
They_Walk_in_the_Night,Stub,0,"They Walk in the Night is a collection of South African ghost stories or spiritual encounters by Eric Rosenthal published in 1949.


== References =="
Gorno_Konjari,Stub,0,"Gorno Konjari (Macedonian: Горно Коњари) is a village in the municipality of Petrovec, North Macedonia.


== Demographics ==
As of the 2021 census, Gorno Konjari had 244 residents with the following ethnic composition:

Macedonians 229
Persons for whom data are taken from administrative sources 11
Serbs 3
Others 1
According to the 2002 census, the village had a total of 237 inhabitants. Ethnic groups in the village include:

Macedonians 236
Serbs 1


== References ==


== External links =="
Society_for_the_Protection_of_the_European_Bison,Stub,0,"The Society for the Protection of the European Bison (SPEB) was founded in 1922 by scientists from Poland, Germany, the UK, and Sweden. The charity's aims were to conserve and repopulate the European bison, or wisent, that was then on the brink of extinction. After the last wild wisent was killed in 1927, SPEB reintroduced wisents (from collections in zoos) back into the wild in the Bialowieza Forest of Poland, where they still exist, as a vulnerable species (defined by the International Union for Conservation of Nature).


== References =="
Prisika,Stub,0,"Prisika is a village in the municipality of Dobretići, Central Bosnia Canton, Bosnia and Herzegovina.


== Demographics ==
According to the 2013 census, its population was 19, all Croats.


== References =="
"Endapalle,_Krishna_district",Stub,0,"Endapalli is a village in Chintalapudi mandal, Eluru district, India.


== References =="
"Jasenje,_Teočak",Stub,0,"Jasenje is a village in the municipalities of Ugljevik (Republika Srpska) and Teočak, Bosnia and Herzegovina.


== Demographics ==
According to the 2013 census, its population was 18, all Bosniaks living in the Teočak part, thus none in the Ugljevik part,


== References =="
Ještěd_ski_jumping_hills,Stub,0,"Ještěd A is a ski jumping hill, located in Liberec, Czech Republic. FIS Nordic World Ski Championships 2009 was held there. The K-spot is located at 120 metres. The hill size is 134 m.
Ještěd B is a ski jumping hill, located in Liberec, Czech Republic. FIS Nordic World Ski Championships 2009 was held there. The K-spot is located at 90 metres. The hill size is 100 m.


== References =="
Glasgow_Care_Foundation,Stub,0,"The Glasgow Care Foundation (previously the City of Glasgow Society of Social Service) is a charitable organisation set up in 1874 to assist those most in need.


== References =="
"Hanford,_Staffordshire",Stub,0,"Hanford is an area in Stoke-on-Trent near to Trent Vale.


== References =="
Romance_Papyrus,Stub,0,"The Romance Papyrus (Paris, Bibliothèque Nationale, cod. suppl. gr. 1294, also known as the Alexander Papyrus) is a fragment of 2nd century Greek manuscript of an unknown romance.  It contains three unframed illustrations set within the columns of text.  It is one of the few surviving scraps of classical literary illustration on papyrus.  The fragment is 340 by 115 mm.  It was acquired by the Bibliothèque Nationale in 1900.


== References ==
Weitzmann, Kurt. Late Antique and Early Christian Book Illumination. New York: George Braziller, 1977.


== External links =="
Regulated_tenancy,Stub,0,"A regulated tenancy is in English property law a kind of tenancy granted by a private landlord prior to 15 January 1989. There are two kinds of regulated tenancies under the Rent Act 1977: protected tenancies and statutory tenancies.


== References =="
Elypsia_Records,Stub,0,"Elypsia Records, a Brussels-based record label founded in 1995 by Gregory Lacour which focuses on bringing innovative, groundbreaking electronic dance music.
Past releases include productions by the likes of Claude Young, Kenny Larkin, Stacey Pullen aka Kosmic Messenger, Dan Curtin, Sebastian S, Scan 7, Wyndell Long, K Alexi Shelby, DJ Deg, Jay Denham, Donnell Knox, Bochum Welt, Fabrice Lig, Technasia & many others.
A&R: Gregory Lacour


== External links ==
Official website
Elypsia Records discography at Discogs
Elypsia Records on Facebook"
Gillot_(playwright),Stub,0,"Gillot was a 17th/18th-century French theatre manager and playwright about whom we have no information except that he wrote farces and  puppets plays for the Théâtre de la foire Saint-Germain at the turn of the 17th and 18th centuries. We have four burlesque plays by him whose main character is Pulcinella from the commedia dell'arte:

1695: L'Enlèvement de Prosepine
1695: Le Marchand ridicule
1708: Polichinel Colin Maillar
? Polichinel grand Turque


== External links ==
His plays and their presentations on CÉSAR"
International_Ghetto,Stub,0,"International Ghetto was a historical tetragonal region in Pest (Budapest) bounded by Pozsonyi út, Szent István park, Újpesti rakpart, Sziget út for diplomatically protected Jews during World War II. It was established by the government of Ferenc Szálasi, Leader of the Hungarian Nation, after his rise to power on 15 October 1944.


== See also ==
Jewish ghettos in Europe


== References =="
In_simulacra,Stub,0,"In simulacra is a Latin phrase meaning ""within likenesses."" The phrase is used similarly to in vivo or ex vivo to denote the context of an experiment. In this case, the phrase denotes that the experiment is not conducted in the actual subject, but rather a model of such.


== See also ==
List of Latin phrases"
"Colonia_Soto,_Chihuahua",Stub,0,"Colonia Soto is a rural community located in Chihuahua Municipality, Chihuahua, Mexico. It had a population of 177 inhabitants at the 2010 census, and is situated at an elevation of 1,681 meters above sea level.


== References =="
