title,Class,label,raw
Toi_Ora_Live_Art_Trust,Start,1,"Toi Ora Live Art Trust is an inner-city shared creative space in Auckland New Zealand that provides free services to adults receiving mental health treatment.  The trust is funded by both public and private sources including the Auckland District Health Board.  Toi Ora is notable in that it demonstrates a commitment from the traditional mental health services establishment to creative and artistic expression as an ongoing therapeutic response to mental illness.
Classes are tutored by practitioners who are artists themselves with experience and/or an understanding of the issues surrounding mental health. Studio space is available for individual or collaborative projects. Clients, referred to as ""members,"" explore their creative ideas and potential in a supported environment.


== Philosophy ==
Toi Ora is a consumer driven organization which sees itself as fundamentally different from drop-in centre s and occupational therapy programmes. Focus is on the arts, culture, and the creative process, rather than on mental illness. Exhibition and performance opportunities are provided through Toi Ora's own gallery and group art shows elsewhere. Toi Ora is a charitable trust governed by a board of at least 50% of mental health consumers.


== Programs and facilities ==
Program includes creative writing, painting, drawing, printmaking, mosaic workshop, performance and acting,  music performance, multimedia, music recording, and Maori Arts.  Additional facilities and resources include open studio space, workshops, art materials, musical instruments, music recording facilities, publications, computer/internet access, exhibition performance and publishing opportunities, gallery tours, art and music resources including books videos and DVDs etc.


== History ==
Toi Ora Live Art Trust was registered under New Zealand's Charitable Trusts Act of 1957 on July 13, 1995. The Trust was the initiative of a group of 15 people consisting of mental health consumers and support workers. Sara McCook Weir was the driving force behind the idea. After a personal experience of mental illness in the United Kingdom Sara came to live in New Zealand in 1992 and was a co-founder of the trust.
The initial premises were in a factory space above a spectacle shop in Mt Eden then a factory space above a mechanics workshop in Grey Lynn.  In August 2009 Toi Ora moved again to a larger premises with gallery space.


== See also ==
Art therapy


== References ==


== External links ==
ToiOra.org.nz"
Bucket_crusher,Start,1,"A bucket crusher or crusher bucket is a type of jaw crusher. It's an attached tool for excavators for built-in crushing construction waste and demolition materials. It has the design of a shovel, which is open at the rear for releasing the shredded material. Compared to normal jaw crushers, The jaw crusher bucket has a lower production, but can be transported more easily and only needs an excavator to operate.
The jaws are driven by hydraulically actuated eccentrics which crush material to a desired particle size. Bucket crushers are primarily employed in mining and demolition for the breaking-down of crude minerals, concrete and masonry.
During the crushing process, the crusher bucket is positioned vertically so that the crushed material can be released. The jaw bucket works with the hydraulic system of the excavator. The hoses to the excavator, for intake and drain the oil are connected directly to the crusher bucket. A hydraulic valve block regulates the oil flow and the oil pressure to the correct amount of the hydraulic motor leave. The movement is transferred to one of the two crushing jaws, the other stops. 
Crusher buckets can differ in size and weight (1,500–5,620 kilograms (3,310–12,390 lb)) and volume (0.5–1.05 cubic metres (18–37 cu ft)). The distance between the crushing jaws can range from 970 to 1,650 millimetres (38 to 65 in).
Most patents on bucket crushers were filed in the mid 1990s, expiring around the year 2020.


== References ==


== External links ==
Bucket Crusher, YouTube, 10 March 2014
Bucket Crusher, Website"
Eurostar_Group,Start,1,"Eurostar Group is a holding company founded by SNCF Voyageurs, Caisse de dépôt et placement du Québec, NMBS/SNCB, and Federated Hermes Infrastructure in 2022. It aims at merging the operations of Thalys and Eurostar high-speed rail services between France, United Kingdom, Belgium, Netherlands, and Germany.


== History ==
In September 2019, Eurostar and Thalys shareholders introduced a plan to merge the two companies, a project named Green Speed. Both companies already operate in France, Belgium, and the Netherlands, with Eurostar also operating in the United Kingdom, and Thalys also operating in Germany, and SNCF already owns a majority stake in both of them. The project aims at reducing costs, and at providing a more seamless experience to passengers, with the use of a single ticketing system and loyalty program.
After being delayed by the COVID-19 pandemic, the project resumed in October 2021. It was announced that both services would be operated under the Eurostar brand, the Thalys brand being dropped, with the existing Eurostar service being renamed Eurostar Blue and the existing Thalys service Eurostar Red.
The European Commission approved the planned merger on 29 March 2022.
In April 2022, the new holding company, Eurostar Group, was established in Belgium. It is owned by the previous shareholders of Eurostar and Thalys, with SNCF retaining its majority stake.


== Criticism ==
The European Passengers’ Federation believes that the merger will give the new company a monopoly position of the market they serve, and lead to higher ticket prices for passengers.


== Passenger numbers and revenue ==
In January 2024, Eurostar Group announced that its passenger numbers in 2023 are back to pre-Covid levels, as total passenger numbers reached 18.9 million in 2023, a 22% increase from 2022 numbers. Eurostar Group's stated target is to reach 30 million passengers by 2030.


== References =="
Ogcocephalus_pumilus,Start,1,"Ogcocephalus pumilus, the dwarf batfish, is a species of ray-finned fish belonging to the family Ogcocephalidae, the deep sea batfishes. It is found in the western Atlantic Ocean. It is the smallest species in the genus Ogcocephalus.


== Taxonomy ==
Ogcocephalus pumilus was first formally described in 1980 by the American ichthyologist Margaret G. Bradbury with its type locality given as Suriname at 7°5'N, 54°8'W, Oregon station 2018, from a depth of 35 fathoms (210 ft; 64 m).  The genus Ogcocephalus is classified within the ""Eastern Pacific/Western Atlantic clade"" of the family Ogcocephalidae. The family Ogcocephalidae is classified in the monotypic suborder Ogcocephaloidei within the order Lophiiformes, the anglerfishes in the 5th edition of Fishes of the World.


== Etymology ==
Ogcocephalus pumilus is a member of the genus Ogcocephalus, the name of which is a combination of ogkos, which means “hook”, and cephalus, meaning “head”, an allusion to the pointed rostrum on the snout snout of the type species. The specific name pumilus, means ""small"", ""little"", ""dwarfish"" or ""diminutive"", a reference to the size of this species, the smallest fish in its genus.


== Description ==
Ogcocephalus pumilus has a low, flattened head and a triangular disc, with a pointed snout and a long slender rostrum. The esca has 3 fleshy points and it is retracted into a small illicial cavity beneath the rostrum. The eyes are on the sides of the head and it has a relatively small mouth. There is a blunt, poorly developed, simple spine on the lower, posterior angle of the operculum. The gill rakers are oval shaped plates which are covered in small teeth and the gill openings are small, opening behind the upper base of the pectoral fin, this fin and the pelvic fin's are limb-like with the pectoral fins not widely attached to the body. The dorsal and anal fins are small, the dorsal fin is covered in skin and is on the tail while the anal fin is fleshy and under the tail. he upper surface of the body is covered in large buckler-like scales and with conical spines, the lower surface of the body has a complete covering of pointed, bony scales and the underside of the tail has a dense covering of small spines, apart from a few conical spines on its midline. The overall colour is light grey, perhaps with a few pale grey spots but otherwise rather uniform. The maximum published standard length is 6.1 cm (2.4 in).


== Distribution and habitat ==
Ogcocephalus pumilus is found in the Western Atlantic Ocean where it has been recorded off the coast ofSurname and in the Caribbean where its presence has been confirmed from the Bahamas, Guyana, Honduras, Puerto Rico, Trinidad & Tobago and the United States Virgin Islands. Its presence elsewhere in the Caribbean needs to be confirmed. It is found at depths between 35 and 348 m (115 and 1,142 ft), on soft substrates.


== References =="
Can_seamer,Start,1,"A can seamer is a machine used to seal the lid to the can body. The lid or ""end"" is usually tinplated steel (food) or aluminum (drinks) while the body can be of metal (such as cans for beverages and soups), paperboard (whisky cans) or plastic.
The seam formed is generally leak proof, but this depends on the product being canned. The seam is made by mechanically overlapping the two layers to form a hook.
Different parameters of the hook are measured and monitored to check the integrity of the seam under different conditions.
The shape of the double seam is determined by the shape of the seamer roll profile and the relative position. During the can seaming process, the seamer chuck holds the can while the rolls rotate around it. Initially, the first operation roll folds the lid (end) and then the second operation rolls tightens the resulting seam.
The first operation seam is critical to avoid problems like wrinkles (tightness issues) and leaks. The shape of the seam is determined by the shape of the first operation roll, the second operation roll, their relative positions and distances, lifter height, lifter pressure. Any damage or problems to the seamer or seamer tools can cause severe problems to the double seam like seam bumps, wrinkles, sharp seams, and open seams.


== Can seamer setup ==
Seamer setup is usually done by an experienced individual, typically using a lifter height gauge, lifter height pressure gauge, and feeler gauges (small pieces of metal for go/no go testing of the distances between the roll and chuck toolings). New products like the clearance gauge are able to let even novice users adjust seamers and optimize them, as well as locate problems with broken/damaged tooling, shank/bushing issues, seamer adjustment issues, or broken bearings.


== Applications ==
Some common can seamer applications include, but are not limited to:

Cans
Automotive filters (oil and fuel)
Capacitors
Certain automotive mufflers (silencers)
Drums


== References ==

Yam, K. L., Encyclopedia of Packaging Technology, John Wiley & Sons, 2009, ISBN 978-0-470-08704-6


== External links ==

Can and end/lid standards
Guide to can defects
Can history timeline"
Battle_of_Al_Khankah,Start,1,"The battle of Al Khankah was a military engagement between the Ottomans and the French army that took place near Cairo. The Ottomans successfully defeated the French, marking the beginning of the end of the French occupation of Egypt.


== Background ==
As the Ottoman army, led by the Grand Vizier, Yusuf Ziyaüddin Pasha, approached Cairo, the combined armies reached to the other side. The British general, John Hely-Hutchinson, sent a request for the Grand Vizier to halt his march instead of taking a risky engagement with the French; however, Yusuf refused. The French, led by Augustin Daniel Belliard, decided to take out the Ottoman army before the arrival of the British, as they did not have enough men to defend the city. The French army marched out of Cairo with 4,600 infantry, 900 cavalry, and 24 cannons on May 15.


== Battle ==
The French were on reconnaissance. The Ottoman army spotted the French at the springs of Al Khankah. Yusuf then dispatched Tahir Pasha with 3,000 men and 3 guns to attack the French at night. The Ottomans ran into the French, and both sides lay down their arms until the next day. Tahir then attacked the French and was reinforced with 1,500 cavalry and 5,000 Albanians led by Muhammad Ali Pasha. The French took up positions in palm trees, where they exchanged fire with Ottoman sharpshooters for three hours. Belliard attempted to go on offense and formed two large square formations. However, the Ottomans, instructed by British officers, avoided getting close to them, but at the same time, they used their cavalry to combat the enemy sharpshooters. The Bashi Bazouks began swarming around them and firing at a safe distance. Frustrated, Belliard attempted to attack, but the Ottomans swarmed on his flanks. French ammunition and supplies began running out, and more Ottoman reinforcements had come to join the battle. Accepting defeat, Belliard was forced to retreat towards Cairo, and the Ottomans began chasing them for 7 miles before stopping.


== Aftermath ==
The French had suffered 350 deaths and wounds, while the Ottomans suffered 150. For the first time, the Ottoman army was able to defeat the French in open battle and settle the campaign. Had the Ottomans lost, Cairo would remain under French control and force Hutchinson to retreat. The battle marked the beginning of the end of the French occupation of Egypt.


== References ==


== Sources ==
Stuart Reid (2021), Egypt 1801, The End of Napoleon's Eastern Empire.[1]
The Annual Register, World Events, 1801.[2]"
Most_(magazine),Start,1,"Most was a magazine published in Mostar, in Bosnia and Herzegovina, from 1974 to 2008. During the Bosnian War, the magazine was not published for the period between 1992 and 1994. Since 1998, the subtitle of the magazine has been ""magazine for education, science and culture"". The magazine was published quarterly and monthly. It is printed in both scripts used in Bosnia and Herzegovina, Latin and Cyrillic. Alija Kebo, who was embodiment of the magazine and cultural life of Mostar, was also editor for decades. After Kebo's death in 2007, the magazine and the oldest poetry and literary event in the Balkans, Šantićeve večeri poezije (transl. Šantić's Poetry Evenings), were both ceased to exist.
Most enduring editor was late Alija Kebo, who edited more than 120 issues. Magazine also offered space for upstart poets and writers. Along with Šantić's Poetry Evenings, it was most important outlet for cultural and artistic production in the city and the region.
German Union Catalogue include the magazine among most important printed journals in Slavic Studies.


== Publishers ==
Over the years several publishing companies worked on publishing the magazine:

From I, no. 1 (1974) publisher: Association of Cultural Communities for Herzegovina
Since XXI, no. 91 (1995) publisher: Okrug Mostar
From XXII, no. 94 (1996) publisher: NIP ""BiH perspectives""
From year XXII, no. 96 (1996) publisher: Narodna biblioteka Mostar
From XXIV, no. 103-104 (1998) publisher: Society of Writers of Bosnia and Herzegovina - Branch of Herzegovina-Neretva Canton
Since XXIV, no. 105 (1998) publisher: Branch of Writers of Herzegovina-Neretva Canton


== See also ==
OKC Abrašević


== References ==


== External links ==
Most - archive 1995-2008"
Gonset_Communicator,Start,1,"The Gonset Communicator was a series of vacuum tube VHF AM radio transceivers that were widely sold in the 1950s and early 60s. They were designed by Faust Gonsett and manufactured by the Gonset Division of L. A. Young Spring and Wire Corp. Models were built for amateur radio, aircraft radio and U.S. Civil Defense use.  The Gonsets were among the first commercial radios available for the post-World War II amateur bands and helped popularize VHF for amateurs.
The Gonset Communicators were packaged in a square box with a carrying handle and a UHF connector for the antenna  on top, making them quite portable. Early models had a magic eye tube tuning indicator in front.  The configuration earned them the name ""Gooney Box.""  The radios could operate from 110 volt AC mains, or 6 or 12 volt DC from a car battery. A simple whip antenna could be plugged into the antenna connector on top. The transmit/receive switch was on the front panel, not the microphone. The Gonset could also be connected to an external speaker and used as a public address (PA) system.

The Gonset's receiver was manually tuned  over the unit's frequency range with an analog dial, while the transmitter frequency was controlled by a crystal oscillator. The original model had a single jack on the front panel for an FT-243 style crystal.  A chain of frequency multipliers allowed crystals in the 8 MHz range to be used. Many such crystals were available as military surplus in the 1950s. Later models had jacks for four crystals with a switch to select which one to use.  Models were available for the 6 meter and 2 meter amateur bands, as well for as the VHF aircraft airband where they were often used as ground stations at smaller airfields.  The civil defense model was painted yellow with CD insignia, and was available for the 6 and 2 meter bands.  The 2 meter model was also used for the Civil Air Patrol, and could cover CAP frequencies which were adjacent to the 2 meter amateur band. A ten-meter model was also made.
The first model, introduced in the November 1952 QST Magazine, sold for $189.90.  The model II, introduced in 1954 cost $230. It added the bank of transmit crystals and included knobs for the transmitter tuning controls, which required a screwdriver in the original. The model III was white and had a meter instead of the magic eye. The model IV switched to a lower profile package.


== Other amateur equipment ==
Contemporary with the Communicators, Gonset also made a full line of amateur equipment.  Standouts were the converters and the G-76 transceiver.  The converters enabled a car radio to pick up ham signals.  The G-76 was among the first multiband HF transceivers.  It pioneered the ""station in a box"" form factor that is common today (2018).


== References ==


== External links ==
Photo of the Civil Defense model"
The_Floppy_Show,Start,1,"The Floppy Show is an American children's television series starring Duane Ellett, broadcast on NBC affiliate WHO-TV in Des Moines, Iowa from 1957 to 1987. Ellett created Floppy in early 1957 to help teach people how to take care of their pets on the TV show Pet Corner, before moving on to their own show.


== Overview ==
Duane Ellett entertained children with his puppet friend Floppy, a high-voiced beagle that enjoyed riddles and let kids beep his nose for luck. Ellett had carved Floppy himself from balsa wood, and brought him and his other puppet characters to life through self-taught ventriloquism.
Duane Ellett and Floppy went on the air June 9, 1957. Prior to the show, Ellett had served in the U.S. Army in World War II. He had planned to become a lawyer when he started attending Drake University, but a class in radio journalism led to a job with WHO radio in 1947.
In the 1970s and 1980s, the half-hour show consisted of short sketches with Ellett's puppets, a segment in which children asked Floppy riddles, and the airing of vintage Looney Tunes and Tom and Jerry cartoons. Ellett also took Floppy on 200 personal appearances every year.
On August 30, 1984, WHO-TV canceled Ellett's afternoon show because of faltering ratings. Ellett and Floppy continued to appear on WHO's noon news and on weekend mornings. Ellett died in 1987.
The riddle that children most often asked of Floppy on the show was, ""Why did the man put the car in the oven?"" And the answer almost always was, ""Because he wanted a hot-rod."" Floppy never got it right and he never tired of hearing it.


== Specials and DVD release ==
Since the show's cancellation, WHO-TV has aired the Floppy Christmas Special, produced in 1966 on Christmas Eve. The special features the adventures of Floppy escaping the daily grind of his afternoon show. There are currently four DVDs released in the Duane and Floppy series.


== Legacy ==
In 1994, a special display honoring Ellett and his puppet was exhibited at the Iowa Historical Building, where Floppy now resides. In 2013, it was announced that the Iowa State Historical Society was intending to put the puppet in storage. The display will be taken down on June 9, 2013. This date also happens to be Floppy's 56th ""birthday"". A Facebook group called ""Save Floppy!"" created an online petition to keep the original version of the Floppy area on public display. As of July, 2013 Museum spokesman Jeff Morgan was noncommittal about restoring the Floppy exhibit to public display, saying, ""Right now the museum's just beginning to help determine what the exhibit rotations will be in the long term.""
The Iowa State Historical Society presented a retrospective ""Duane and Floppy Film Festival"" in 2009 and again in 2010.
On August 6, 2013, it was announced that Floppy would be on display at the 2013 Iowa State Fair from August 8 to the 18th.
 As of 2015, Floppy now resides at the Ankeny Area Historical Society's museum.


== See also ==
The Magic Window - another popular central-Iowa children's show of the same time period
Fran Allison - Iowa native in children's TV programming 1947-1957


== References =="
Nitrocefin,Start,1,"Nitrocefin is a chromogenic cephalosporin substrate routinely used to detect the presence of beta-lactamase enzymes produced by various microbes. Beta-lactamase mediated resistance to beta-lactam antibiotics such as penicillin is a widespread mechanism of resistance for a number of bacteria including members of the family Enterobacteriaceae, a major group of enteric Gram-negative bacteria. Other methods for beta-lactamase detection exist including PCR; however, nitrocefin allows for rapid beta-lactamase detection using few materials and inexpensive equipment.


== Structure ==
As a cephalosporin, nitrocefin contains a beta-lactam ring which is susceptible to beta-lactamase mediated hydrolysis. Once hydrolyzed, the degraded nitrocefin compound rapidly changes color from yellow to red. Although nitrocefin is considered a cephalosporin, it does not appear to have antimicrobial properties.


== Degradation and chromogenic properties ==
Intact beta-lactam antibiotics act by binding to penicillin binding proteins (PBPs) involved in peptidoglycan synthesis. Beta-lactamases hydrolyze the amide bond between the carbonyl carbon and the nitrogen in the beta-lactam ring of susceptible beta-lactams and members of beta-lactam subclasses (including certain cephalosporins). After hydrolysis of the amide bond, the antibiotic lacks the ability to bind bacterial PBPs and is rendered useless. Visual detection of this process is essentially impossible with most cephalosporins because the shift of ultraviolet absorption from the intact versus hydrolyzed product occurs outside of the visible spectrum. Hydrolysis of nitrocefin however, produces a shift of ultraviolet absorption inside the visible light spectrum from intact (yellow) nitrocefin (~380 nm) to degraded (red) nitrocefin (~500 nm) allowing visual detection of beta-lactamase activity on a macroscopic level.


== Detection assays ==
The following assays describe methods in which nitrocefin can be used to detect beta-lactamase enzymes using inexpensive materials and equipment. Working solutions of nitrocefin lie within 0.5 mg/mL to 1.0 mg/mL.
Slide Surface Assay

Add one drop of 0.5 mg/ml Nitrocefin to the surface of a clean glass slide.
Select a colony from an agar surface using a sterile loop and mix with the drop.
Appearance of red color within 20-30 min. indicates beta-lactamase activity.
Direct Contact Assay

Place one drop of 0.5 mg/ml Nitrocefin directly on the surface of an isolated colony.
Appearance of red color within 20-30 min. indicates beta-lactamase activity.
Broth Suspension Assay

Add 3-5 drops of 0.5 mg/ml Nitrocefin to 1 ml of broth suspension.
Appearance of red color within 20-30 min. indicates beta-lactamase activity.
Lysed Cell Assay

Lyse 1ml of cell suspension by sonication.
Add 3-5 drops of 0.5 mg/ml Nitrocefin to lysed cell suspension.
Appearance of red color within 20-30 min. indicates beta-lactamase activity.
Filter Paper Assay

Place a small piece of filter paper (~3 x 3 cm) in a clean petri dish or another clean isolated surface and saturate (3-5 ml) with 0.5 mg/ml Nitrocefin
Select an isolated colony and smear over the surface of the impregnated filter paper.
Appearance of red color within 20-30 min. indicates beta-lactamase activity


== See also ==
Antibiotic resistance
Antimicrobial
Beta-lactam
β-Lactam antibiotic
Beta-lactamase
Cephalosporin
Peptidoglycan


== References =="
TrueTube,Start,1,"TrueTube is a British free online educational platform producing documentary, drama and animation films aimed at teachers, students and young people. TrueTube was the first online channel to be nominated for channel of the year at the British Academy Children's Awards, and was the first online channel to win channel of the year.


== Background ==
TrueTube was launched in 2007 by CTVC Ltd, an independent production company and registered charity, whose aim is “to engage viewers, listeners and readers through all media with matters of religion, faith and ethics from a perspective which respects those of all faiths and those with none”. They are funded by the Rank Foundation, a charitable legacy of Pinewood Studio founder J. Arthur Rank.


== Awards ==
TrueTube films have received 20 nominations and seven wins at the BAFTA Children's Awards since becoming eligible in 2016, including the first nomination and win for an online channel in the Channel of the Year category.
Refugee
Short drama Refugee, which was directed by Adam Tyler and produced by Bob Ayres, Jonathan Green and Adam Tyler, tells the story of a British family fleeing their home after war breaks out. It is told from the point of view of Ash, a ten-year-old girl, with a reverse chronological structure. Refugee became the first online film to win in the Drama category at the 2016 BAFTA Children's Awards, and also won the Sandford St Martin Award for best Children's programme, the Broadcast Digital Award for Best Scripted Online Short and Learning On Screen's General Education Non-Broadcast Award.
Like Me
A high-concept short film about a young person's difficult experience with social media, Like Me was written and directed by Adam Tyler, and produced by Bob Ayres and Adam Tyler. The lead role was played by Isobelle Molloy, and the film won in the Drama category at the 2017 BAFTA Children's Awards.
Screwball!
Screwball! was written and directed by Adam Tyler, and produced by Bob Ayres, Adam Tyler & Kim Roden. It features Alhaji Fofana and Savannah Baker as two young people navigating issues around sex and consent. Both lead actors were nominated in the Best Performer category at the 2017 BAFTA Children's award, which was won by Alhaji Fofana, and Adam Tyler received the Writer award. The film was also awarded the Sandford St Martin Award for best Children's programme.
What Do You Mean I Can't Change The World?
Directed by Adam Tyler and produced by Bob Ayres, Adam Tyler & Kim Roden, What Do You Mean I Can't Change The World? is a documentary telling the story of young activist Jemmar Samuels, and of her experiences of colourism and hair texture discrimination. The film won the inaugural Content for Change award at the 2018 BAFTA Children's Awards. In Samuels’ acceptance speech she dedicated the award to everyone who bullied her when she was growing up.
Origins
Origins is a short film incorporating both live action and animation elements to tell three possible stories of a newborn baby's future life. It was made by Adam Tyler, Bob Ayres and Antonio Rebolo. The film was awarded the BAFTA Children's Award for Short Form in 2018.
Other TrueTube films nominated for BAFTA Children's Awards include Hijab & Me, One-to-One, Now I Can Breathe, and The Demon's Head. Church History in Ten Minutes was awarded the Digital Video prize at the 2018 Jerusalem Awards, and nominated for a Sandford St Martins award. Shia // Sunni received a Special Commendation at the 2017 Learning on Screen awards.


== References ==


== External links ==
TrueTube official website"
Tibet_University_of_Traditional_Tibetan_Medicine,Start,1,"Tibet University of Tibetan Medicine (西藏藏医药大学, Tibetan: བོད་ལྗོངས་བོད་ལུགས་གས་རིག་སློབ་ཆེན།) is a full-time university. It is publicly funded, provincially-affiliated, general institution of higher education of the People's Republic of China, located in Lhasa, Tibet Autonomous Region.


== History ==
The school was formerly known as Tibetan Medical School of Tibet and Department of Tibetan Medicine in Tibet University. In September 1989, Tibetan Medical School of Tibet University was established. In February 1993, with the approval of the State Education Commission, the school became independent as Medicine of Medicine of Chagpori and was officially included in the national sequence of general higher education. In 2002, the Ministry of Education further clarified the name as Tibetan Medical School of Tibet, which has become the world's first independently established school of higher education for cultivating Tibetan medicine high-level professionals in higher education. In 2018, the name was changed to Tibetan Medicine University of Tibet.
In 2023, in order to realize the integrated development of medical education and research in Tibetan medicine, the Tibet University of Tibetan Medicine and the Tibetan Hospital of the Tibet Autonomous Region signed an all-round strategic cooperation agreement in Lhasa.


== References =="
Dilang,Start,1,"Dilang (Chinese: 地狼; pinyin: Dì láng; Wade–Giles: Ti4 Lang2; lit. 'Earth Wolf') and Xiquan (Chinese: 犀犬; pinyin: Xī quǎn; Wade–Giles: Hsi1 Ch'üan3; lit. 'Hole Dog') are  canines that, according to Chinese legend, live underground. The 4th-century BC text Shizi states: ""If there be a dog under the earth, it is called ti-lang [dilang]."" They are also called Jia (simplified Chinese: 贾; traditional Chinese: 賈).


== Stories ==
According to Gan Bao's 4th-century story collection In Search of the Supernatural, during the yuankang period (c. 291–299) of Emperor Hui of Jin's reign, a man named Huai Yao (懷瑤) in Lou County (婁縣), Wu Commandery discovered two underground Xiquan puppies, ""one male and a female, whose eyes had not yet opened"", both of which were larger than normal dogs. He had begun to dig into the earth after hearing ""distant sounds of dogs"" and discovering a burrow hole ""the size of a serpent's retreat"". After Huai returned the puppies to their den and covered it with an old grindstone, he failed to find it the next day.
Gan Bao's book also mentioned another discovery, that of the Grand Protector of Wu Commandery, Zhang Mao (張茂), which supposedly took place during the taixing period (c. 318–321) of Emperor Yuan of Jin's reign. Zhang had heard sounds of dogs beneath his bed but could not find the source; finally the earth cracked open and revealed two puppies. He tried to rear them, but they both died; later, in the year 322, he was killed during Wang Dun's rebellion.
A similar story is found in the official historical text Book of Jin (648) about Sun Wuzhong (孫無終), a general under Emperor Xiaowu of Jin, who found two white puppies, also one gender each, under his residence in Jiyang County (既陽縣). Sun also tried but failed to rear them; he was soon killed in 402 by the rebel Huan Xuan. 
According to the same chapter in Book of Jin, in the year 434, a man named He Xu (何旭) in Qian County (灊縣) also found two puppies underground; their thin and ""blue"" mother escaped. He Xu also tried to rear them; the female died but the male survived and grew to be ""good at devouring beasts"". Later, He Xu's village was destroyed by ""barbarians"".
The Ming dynasty government official Xie Zhaozhe (謝肇淛; 1567–1624) mentioned a ""recent"" story from Changzhou (長洲): for several nights puppy sounds were heard from underground; but nothing was discovered after much digging. 


== References =="
Level_playing_field,Start,1,"In commerce, a level playing field is a concept about fairness, not that each player has an equal chance to succeed, but that they all play by the same set of rules. 
In a game played on a playing field, such as rugby, one team would have an unfair advantage if the field had a slope. Since some real-life playing fields do in fact have slopes, it is customary for teams to swap ends of the playing field at half time. 
A metaphorical playing field is said to be level if no external interference affects the ability of the players to compete fairly. 
Some government regulations are intended to provide such fairness, since all participants must abide by the same rules. However, they can have the opposite effect, for example if larger firms find it easier to pay for fixed costs of regulation. It may be added that if the rules affect different participants differently, then they are not actually the same.
Handicapping might be thought of as the opposite concept, of unequal rules designed to make the outcome of play more equal.


== Examples ==
Governments, regulators and sports associations may try to create a 'level playing field'.
Examples of such regulation: building codes, material specifications and zoning restrictions, which create a starting point / a minimum standard --- a ""level playing field"".


=== Education ===
Students from low-income families can be considered for a scholarship so they are able to study at a university. (opposite of a handicap; see below)


=== Web 2.0 ===
In the past, being a published author was easier for select few, due to barriers to entry. With the advent of worldwide internet connectivity, it is now easier for many people to publish their writing, through websites, wikis such as Wikipedia, and self-publishing platforms.


=== Automobile Industry ===
Manufacturers must prove that each car being offered is ""safe"" to drive.


=== Sports ===
Each team is allowed to field the same number of players as the opposing team.
Formula 1 cars and their drivers all have been submitted to the same set of rules before participating in a race. Even the combination of the weight of the car and driver has been corrected and made equal in relationship to their opponents.


== Subjectivity ==
What is meant to ""level the playing field"" can be subjective, for example when a regulation does not change the probability distribution of outcomes. For example, the fact that all companies are required to pay the same rate of corporate income tax could be described as ""creating a level playing field"", while some may say that this does not level the playing field, because while the requirements are equal for all companies, larger companies may have more resources from which to pay the tax.


=== Examples ===
Describing different rules for different people as a ""level playing field"":
""Sainsbury's chief executive Justin King has attacked the government for creating an unfair burden on high-street retailers by not doing more to tax online-only rivals such as Amazon. He called for a level playing field and said politicians should take action or risk seeing the high street shrink further. King said: 'The burden of taxation in the UK falls very heavily on bricks-and-mortar retailers versus internet only retailers.'""


== See also ==
Free trade
Fair trade
Equal opportunity
Referee


== External links ==
investorwords.com
thefreedictionary.com
The Phrase Finder


== References =="
